Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Andrew Benintendi","CHW",135.185,573.202,512.955,136.981,99.0843,27.4839,2.40114,8.01188,66.9112,50.3716,51.0048,2.45,87.4086,3.29163,4.37227,1.57884,9.42576,10.6948,3.44854,0.267044,0.0889822,0.152492,0.583521,0.334622,0.376843,0.312087,0.711465,0.109799,4.52175,0.305683,0.277011,-0.479528,66.8483,-2.99306,95.8922,-0.202517,-0.501104,-3.071660965681076,-6.661477208137512,0.97381,365.2699890136719,2.50824,-0.0352567,0.88407,"17901"
"J.D. Martinez",,104.119,466.715,420.602,107.827,61.031,24.0016,1.29525,21.499,58.5011,70.9307,38.0231,1.29639,130.175,3.31546,4.56694,0.207715,8.66674,0.759785,0.273921,0.256363,0.0814696,0.278917,0.292093,0.319749,0.472931,0.337046,0.79268,0.216568,2.73693,0.315646,-1.46791,-0.74244,64.1037,7.23721,112.903,-2.21035,0,5.127752065658569,-11.24740219116211,0.972921,257.30999755859375,3.97166,0.503402,0.567189,"6184"
"Starling Marte","NYM",115.677,484.6,441.932,115.588,82.3774,19.5092,2.64383,11.0579,60.3833,48.3806,29.2035,0.539285,95.8503,10.4681,1.66347,1.3328,9.72512,26.0571,6.70858,0.261552,0.0602631,0.197793,0.304678,0.321271,0.392727,0.312437,0.713998,0.131175,6.32202,0.310467,0.506703,1.44363,56.656,-2.38968,96.1305,1.95033,-1.33466,-0.3345869779586792,-6.431979417800903,0.969079,219.9199981689453,3.63428,0.247842,1.26773,"9241"
"Christian Bethancourt","MIA",81.8494,297.356,279.261,66.9591,43.7639,13.2684,0.336953,9.5899,34.3227,33.2973,13.5603,0.0146002,74.4501,1.5536,1.81861,1.16274,5.37612,2.16288,0.797837,0.239772,0.0456028,0.250373,0.182139,0.277092,0.392719,0.288434,0.669811,0.152946,3.45406,0.291155,-0.242264,-0.357721,28.837,-7.39413,78.0447,-0.599985,1.95609,-8.687889754772186,8.271625995635986,0.968393,465.6300048828125,1.56226,-0.139161,0.871279,"10028"
"Wilmer Flores","SFG",95.5163,382.169,339.479,86.7304,54.9755,16.6965,0.7146,14.3438,45.434,48.3374,34.4015,0.412053,57.0303,4.78965,3.22426,0.275001,7.09076,0.176062,0.218339,0.255481,0.0900164,0.149228,0.603214,0.329729,0.435631,0.331031,0.76536,0.18015,2.08197,0.266786,-0.672941,-0.779334,50.5822,4.0171,108.804,-1.45228,-0.000074,2.647443652153015,-5.971092314364796,0.96494,368.04998779296875,2.69046,-0.589812,0.619525,"5827"
"Will Benson","CIN",110.804,422.581,360.014,82.355,48.4096,16.7242,4.15567,13.0655,57.4004,44.2304,54.1092,0.829412,129.689,4.48638,1.95572,2.01553,4.50825,17.0171,3.63982,0.228755,0.128045,0.306897,0.417224,0.335146,0.407171,0.325355,0.742316,0.178416,7.21188,0.316079,-0.971208,1.04903,53.9388,2.44978,98.1363,0.0778255,0.77005,-0.8978597521781921,-3.9574191570281982,0.95104,309.239990234375,2.76467,0.403673,0.918282,"21853"
"Marco Luciano","SFG",107.03,418.33,373.391,83.7792,54.993,16.5877,0.913537,11.2851,44.8009,43.1414,39.3769,0.400049,132.112,2.80711,2.17305,0.581594,5.08604,5.30911,1.13713,0.224374,0.0941288,0.315808,0.298057,0.301529,0.364361,0.293223,0.66589,0.139987,4.19782,0.31225,-0.383193,-0.163815,42.2326,-8.73844,83.0347,-0.547008,-0.416401,-9.19500857591629,4.406535297632217,0.941534,469.3399963378906,3.7731,-0.258693,0.52382,"25616"
"Michael A. Taylor",,88.5186,345.24,313.868,72.4265,46.7291,12.2723,1.25705,12.168,40.7674,39.6772,24.4819,0.0350877,103.258,2.90067,2.07574,1.91454,5.24842,8.16639,2.13315,0.230755,0.0709125,0.299089,0.237095,0.290712,0.394169,0.297067,0.684881,0.163414,5.29493,0.300514,-0.119529,0.162154,35.9562,-6.10936,85.655,0.0426255,2.27241,-5.992097802460194,3.638434886932373,0.936398,603.6500244140625,3.77867,-0.0579836,0.769233,"11489"
"Anthony Rizzo","NYY",120.292,508.731,443.527,105.384,65.3098,18.4352,1.00183,20.6367,63.4957,63.6358,46.7711,2.06517,104.45,15.3372,2.75372,0.341606,10.0988,3.27303,2.39652,0.237603,0.0919368,0.205314,0.447786,0.329456,0.423271,0.327345,0.752727,0.185668,3.22116,0.263849,-0.962604,-1.32277,65.776,3.79006,106.291,-2.28538,-0.229857,1.614664077758789,-9.605652570724487,0.928839,272.8500061035156,3.08396,-0.216032,0.44743,"3473"
"Joey Ortiz","MIL",87.3758,322.495,295.259,75.9344,51.8681,16.4198,1.91142,5.73511,37.5109,34.8125,20.531,0.515471,65.8646,2.52412,3.30369,0.876649,8.9223,4.97061,1.42457,0.257179,0.0636629,0.204235,0.311714,0.307786,0.38401,0.300376,0.691795,0.126831,5.11581,0.309298,-0.0118091,-0.180479,34.4735,-4.82057,86.2735,-0.192288,2.26791,-5.676315575838089,3.8859856128692627,0.916751,438.0799865722656,2.69155,1.75352,1.05171,"25493"
"Nick Madrigal","CHC",74.205,282.257,257.666,72.3832,56.8242,12.7408,1.82298,0.995185,31.7824,24.8177,15.3596,0.150493,27.3454,5.58889,1.1316,2.51066,5.88369,7.00517,1.86564,0.280919,0.054417,0.0968814,0.561687,0.33363,0.356102,0.30577,0.689732,0.0751839,5.30479,0.309767,-0.546755,0.0154994,31.4367,-2.95467,91.5867,-0.531256,1.86092,-3.424907386302948,3.0060631036758423,0.915685,705.47998046875,2.91675,0.275785,1.6428,"20521"
"Seth Brown","OAK",117.783,460.027,416.234,95.8684,52.9515,21.4016,1.86012,19.6552,51.085,61.7684,37.8674,1.56787,123.585,2.88752,2.47774,0.559962,5.56213,5.51805,1.7282,0.230323,0.0823156,0.268647,0.306408,0.297352,0.432342,0.312332,0.729694,0.202019,4.20492,0.276664,-0.680979,-0.335765,53.743,-2.30862,102.17,-1.01674,-0.441816,0.17936944961547852,-6.673728257417679,0.910964,478.3399963378906,2.32728,-0.872152,0.600937,"18171"
"José Caballero","TBR",77.0793,273.41,233.235,52.8862,35.8068,10.8694,1.11095,5.09905,34.0353,24.9487,28.9223,0.115637,63.0763,8.06527,2.69432,0.492936,2.61863,20.6695,3.91916,0.226751,0.105784,0.230702,0.458529,0.329308,0.348467,0.304191,0.677775,0.121716,6.90031,0.284864,-1.2984,1.91972,30.0928,-3.22063,90.5105,0.621318,-1.16975,-2.5402013063430786,2.3458638191223145,0.908062,376.8399963378906,2.65083,0.508978,1.64503,"23401"
"Myles Straw","CLE",110.551,430.933,385.714,95.448,74.1903,17.5168,2.11201,1.629,47.5594,30.2716,37.3205,0.0926,75.8465,1.96076,3.41846,2.51933,6.97068,17.3724,3.8037,0.247458,0.0866038,0.176005,0.492052,0.314484,0.316493,0.282897,0.630977,0.069035,5.84637,0.301033,0.669816,0.995425,39.8096,-12.6971,79.2367,1.66524,1.7836,-9.055826783180237,3.4896414279937744,0.904951,639.760009765625,3.02286,-0.0553707,1.42494,"17620"
"Ramón Urías","BAL",72.839,280.721,253.352,62.9914,43.2,12.5463,1.01559,6.22948,31.0052,29.6816,20.5111,0.145601,67.9617,4.61511,1.4019,0.840181,5.81621,1.69438,0.705221,0.248631,0.0730658,0.242097,0.301804,0.31484,0.379934,0.305042,0.694774,0.131303,3.55168,0.31436,0.0447729,-0.484123,31.0959,-3.10833,94.7781,-0.43935,0.603648,-2.1958099007606506,1.7277069687843323,0.9044,694.5599975585938,2.37544,1.03505,1.07543,"18795"
"Alex Kirilloff","MIN",94.7881,378.17,339.491,89.9169,58.7931,17.4979,1.13765,12.4883,44.885,48.3508,29.3569,0.927933,88.2724,6.0887,2.81796,0.415888,6.22482,1.90614,0.828767,0.264858,0.0776287,0.23342,0.332571,0.331862,0.433458,0.330834,0.76532,0.1686,3.3066,0.320551,-0.195372,-0.687546,49.991,3.91313,111.648,-0.882918,-0.145231,4.395186007022858,-8.231915682554245,0.898647,344.3900146484375,3.65031,0.105604,0.763183,"20325"
"Matt Vierling","DET",100.125,404.433,365.464,94.1343,65.7338,17.4695,3.01811,7.91289,47.3125,38.0389,31.2481,0.500616,83.1263,3.98622,2.79969,0.935013,6.29125,6.88552,3.07257,0.257575,0.0772641,0.205538,0.375911,0.320618,0.386848,0.309245,0.707466,0.129273,5.15037,0.311017,0.248436,-0.693873,46.2113,-3.06648,95.1008,-0.445438,-0.717575,-2.819575071334839,-1.9193442463874817,0.89766,443.4700012207031,3.58726,0.0956407,0.887801,"21558"
"Michael Conforto","SFG",114.93,469.654,406.611,100.505,66.4844,19.1288,0.406623,14.4851,55.9687,55.152,51.3355,2.49074,104.178,7.97491,3.42539,0.30734,10.1223,3.1862,0.887531,0.247177,0.109305,0.221819,0.492766,0.340506,0.403094,0.3254,0.7436,0.155917,3.07341,0.295223,-0.0859036,-0.68744,59.965,2.74039,104.966,-0.773344,-2.91836,2.068574368953705,-9.090511560440063,0.892916,420.3699951171875,2.63647,-1.72479,0.180961,"16376"
"Miguel Amaya","CHC",64.7112,234.31,203.414,45.7778,29.0001,9.51325,0.243876,7.02057,24.6974,26.2223,21.5133,0.64278,62.7905,6.53361,1.65186,1.1974,3.49877,0.831134,0.351112,0.225048,0.0918154,0.26798,0.34262,0.316691,0.377755,0.306042,0.694446,0.152707,2.56159,0.28655,-0.035593,-0.416571,26.1495,-2.39979,91.7722,-0.452164,-1.26689,-2.8013007938861847,3.726253867149353,0.887043,472.80999755859375,1.22309,-0.241875,1.08073,"21693"
"Connor Wong","BOS",100.847,363.276,333.87,79.0917,48.9578,18.0242,1.47073,10.6389,42.4538,38.872,20.6,0.02184,111.319,3.98566,2.36585,2.4549,3.64235,6.13526,1.87976,0.236894,0.0567061,0.30643,0.185054,0.287337,0.395286,0.295088,0.682623,0.158392,5.06491,0.319457,-0.0965976,-0.132844,37.2375,-7.02561,79.3947,-0.229442,-2.07725,-9.198553398251534,5.704134941101074,0.882321,340.3999938964844,2.09803,-0.449738,0.691309,"19896"
"Wilyer Abreu","BOS",94.3243,370.971,323.625,78.3713,48.4484,17.0831,1.10249,11.7373,47.4861,44.1893,42.6971,0.658408,97.152,2.3468,1.75958,0.542909,3.81525,8.85572,2.61766,0.242167,0.115095,0.261886,0.439487,0.333169,0.410573,0.32511,0.743742,0.168405,4.82486,0.307785,-0.688146,-0.0490069,47.2757,2.07508,100.203,-0.737153,1.87746,-0.6467425972223282,-3.1664392948150635,0.876605,378.30999755859375,5.13705,0.0167329,0.653424,"23772"
"Jake Fraley","CIN",105.508,409.47,357.494,90.0445,56.7488,17.662,1.0467,14.587,51.9046,53.7331,43.2391,1.67008,87.1066,5.34787,2.645,0.743877,5.22305,16.4059,4.45109,0.251877,0.105598,0.21273,0.496393,0.339179,0.429548,0.333459,0.768727,0.177671,5.32046,0.291967,-0.451039,0.603708,55.0213,5.1298,103.569,0.15267,-0.263471,1.963277980685234,-7.255187898874283,0.862973,340.69000244140625,3.33287,-0.368063,0.775821,"19260"
"Nick Fortes","MIA",83.7077,297.026,269.076,62.163,41.7879,11.5202,0.817403,8.03747,32.461,29.7375,19.4268,0.129197,54.1995,5.75119,1.65011,1.12248,6.69261,4.21279,1.74813,0.231024,0.0654044,0.182474,0.358432,0.295167,0.369526,0.291447,0.664693,0.138502,4.33721,0.259609,0.141638,-0.410274,29.5484,-6.64251,80.0649,-0.268635,-0.394524,-7.604155600070953,6.064402908086777,0.85524,483.94000244140625,2.36859,0.172072,0.949966,"21538"
"José Abreu","HOU",137.08,582.549,521.167,133.277,88.5938,25.8154,0.865265,18.0024,67.6154,78.7354,45.9778,0.897031,120.026,9.46696,5.44166,0.495622,14.1939,0.376559,0.204804,0.255727,0.0789252,0.206035,0.383066,0.324234,0.412209,0.320011,0.736443,0.156481,2.0119,0.296655,-0.739275,-1.11405,71.7717,0.79144,103.707,-1.85333,-1.3287,0.7339043617248535,-12.050128936767578,0.845244,289.32000732421875,2.21243,-0.412568,0.606732,"15676"
"Josh Bell","MIA",140.855,592.647,519.09,132.295,85.5882,25.1576,1.28716,20.2623,67.7139,72.6334,64.8361,2.04423,115.85,3.94182,4.12491,0.654364,14.5659,0.402242,0.372032,0.25486,0.109401,0.195478,0.559657,0.339655,0.425387,0.33225,0.765041,0.170527,1.99667,0.289414,-1.34975,-1.25024,79.04,6.82946,107.419,-2.59998,-2.2049,2.8467369079589844,-14.555397748947144,0.845229,284.4700012207031,1.7451,0.572365,0.493597,"13145"
"Jarred Kelenic","ATL",119.72,484.905,432.687,104.657,61.5813,24.8338,1.95761,16.2846,61.9541,59.8104,45.4574,2.60042,136.337,3.20484,2.98104,0.574767,6.43365,13.7748,4.39214,0.241878,0.093745,0.281162,0.33342,0.31656,0.421229,0.317799,0.737789,0.179351,5.37892,0.31222,-0.24365,0.0717271,58.851,-0.231762,96.769,-0.171923,-0.860864,-2.112892061471939,-6.009319424629211,0.836939,213.72999572753906,2.07435,-0.73422,0.485876,"22558"
"Jesús Sánchez","MIA",114.86,448.609,403.719,99.6767,60.4402,19.5668,2.67133,16.9985,51.5777,56.2696,38.3527,1.31258,116.661,3.81814,1.97876,0.74022,9.03106,3.03827,1.00689,0.246896,0.0854924,0.260051,0.328752,0.316717,0.43491,0.323549,0.751627,0.188014,3.97921,0.303922,-0.626038,-0.597847,56.5883,1.92788,101.586,-1.22388,-0.515143,-0.3426833748817444,-6.596268177032471,0.831661,401.82000732421875,2.08671,0.617494,0.35344,"19913"
"Ceddanne Rafaela","BOS",98.7834,381.287,355.788,90.6445,58.7674,19.6129,2.98374,9.28034,49.115,43.2694,17.0081,0.207094,91.3268,4.50463,2.9437,1.04189,6.45611,14.3141,4.2377,0.254771,0.0446071,0.239523,0.186233,0.29496,0.40492,0.301287,0.699881,0.150149,6.69918,0.315212,-0.524898,0.457202,41.0464,-5.41113,83.6909,-0.0676965,1.23463,-7.518681958317757,2.8558590412139893,0.826829,363.5,4.6171,-0.20752,0.961878,"24262"
"Darell Hernaiz","OAK",83.1324,340.338,312.254,77.6941,55.7064,15.576,1.64941,4.76225,35.2629,30.6313,20.7299,0.63587,59.0589,2.67778,1.9316,2.74475,6.32001,7.87997,1.83879,0.248817,0.0609096,0.17353,0.351003,0.299478,0.355017,0.286668,0.654495,0.1062,5.18346,0.291302,-0.4707,0.195195,32.5063,-8.96197,84.3817,-0.275505,0.275172,-6.644586235284805,3.3189314007759094,0.821436,531.260009765625,1.64026,-0.582904,1.14659,"sa3011309"
"Yasmani Grandal","PIT",80.8202,305.757,263.424,59.8699,42.0218,10.511,0.247413,7.08977,29.0001,29.9904,37.183,0.717165,64.854,2.51862,2.231,0.399758,6.66422,0.161867,0.16997,0.227276,0.12161,0.21211,0.573334,0.326083,0.349797,0.301868,0.67588,0.122521,1.5464,0.272468,-1.43998,-0.663531,33.063,-4.1917,86.106,-2.10351,-1.06496,-7.366361618041992,5.171167254447937,0.819532,491.8399963378906,1.83165,0.3213,0.877089,"11368"
"Drew Waters","KCR",83.1745,313.909,283.066,67.6554,41.4144,14.7839,3.07383,8.38322,38.9356,31.6828,25.7785,0.102631,96.6725,2.94569,1.67967,0.439499,3.61219,11.8254,3.12373,0.23901,0.0821209,0.307963,0.266658,0.307461,0.401803,0.30816,0.709264,0.162794,6.90331,0.329859,-0.376082,0.50698,35.585,-2.66302,93.2154,0.130898,-0.384171,-2.4642561823129654,-0.00665399432182312,0.818427,499.1099853515625,3.93457,-0.1494,1.11248,"20505"
"Brett Baty","NYM",108.174,427.903,384.191,91.4452,62.1055,16.4755,0.415062,12.4491,48.3158,47.7873,36.6614,0.400121,114.916,4.19641,1.65236,1.20188,7.74967,2.37396,1.17127,0.23802,0.085677,0.268557,0.319027,0.310061,0.380275,0.303034,0.690336,0.142255,2.88318,0.305621,-0.0780682,-0.809836,46.6856,-5.45187,89.7214,-0.887905,-1.82938,-6.247274398803711,-0.16002213954925537,0.812581,369.2699890136719,2.38831,-0.0826439,0.316202,"26123"
"Jared Triolo","PIT",78.3531,316.069,279.923,70.6647,49.3785,15.343,1.21448,4.72869,36.593,29.5536,31.3577,0.2179,81.2101,2.45741,1.88403,0.446739,3.63032,8.51784,2.09229,0.252443,0.0992116,0.256938,0.386131,0.331028,0.36661,0.30912,0.697638,0.114167,5.24804,0.336634,-0.481797,0.181121,36.0818,-2.42935,90.9679,-0.300676,1.51459,-3.8373045325279236,1.2052752673625946,0.810996,529.5599975585938,5.23813,1.12818,1.20722,"25807"
"Cavan Biggio","TOR",94.2031,358.394,306.757,69.2735,44.0898,15.1437,0.989298,9.0508,45.7698,36.7917,43.2266,0.614328,94.0687,4.90131,2.54785,0.961037,3.64309,4.95822,1.18376,0.225825,0.120612,0.262473,0.459521,0.328457,0.370157,0.310099,0.698614,0.144331,4.56005,0.292081,-0.0546625,-0.213811,41.205,-2.46324,97.3793,-0.268474,-1.30326,-1.393865168094635,-2.705999732017517,0.805405,455.19000244140625,1.96376,-0.121614,0.601142,"19252"
"Christian Vázquez","MIN",76.0447,283.017,260.687,62.9528,46.0824,11.8461,0.218745,4.80547,28.126,27.9525,18.0498,0.275088,56.9884,1.61259,1.77024,0.897539,6.34649,1.72044,1.17037,0.241488,0.0637765,0.20136,0.316728,0.292838,0.34391,0.280003,0.636748,0.102422,2.82774,0.289776,-0.954479,-0.65435,25.4648,-9.01913,76.4161,-1.60883,2.41342,-9.60643446445465,8.046363115310669,0.803291,503.55999755859375,0.662617,0.440427,1.08854,"9774"
"Tom Murphy","SFG",54.8448,200.322,178.743,43.449,27.4286,8.29224,0.178644,7.54952,22.962,23.0923,18.3243,0.0396161,56.392,1.51694,1.50695,0.230967,3.7427,0.431456,0.285127,0.243081,0.0914744,0.281507,0.324945,0.316307,0.418182,0.318699,0.73449,0.175101,2.19492,0.308658,-0.194318,-0.397969,24.4621,0.0539989,100.399,-0.592287,-0.850831,-0.49498221278190613,1.5100972056388855,0.780742,521.3400268554688,1.92344,0.0485434,1.29318,"13499"
"Jason Heyward","LAD",95.6643,353.934,317.447,78.0326,49.8937,15.9567,1.08022,11.102,44.1783,40.3246,30.5114,0.794759,66.0375,3.89387,1.68968,0.391357,6.41908,2.57384,0.992804,0.245813,0.0862066,0.186582,0.462031,0.318032,0.407803,0.315609,0.725835,0.16199,3.8207,0.276576,0.0900834,-0.547682,42.3119,-0.812834,98.2927,-0.457599,0.891919,-1.1939186751842499,-3.220632255077362,0.76038,549.77001953125,2.98003,-1.36052,0.629713,"4940"
"Tommy Pham",,110.329,448.442,395.887,98.1564,63.653,19.5374,1.86853,13.0974,57.436,50.4607,44.7949,0.427819,106.005,3.71186,3.74951,0.298727,9.01696,13.8048,3.70551,0.247941,0.0998902,0.236385,0.422574,0.327269,0.405983,0.319904,0.733252,0.158042,5.47218,0.303204,0.0565646,0.336039,55.2097,0.569697,101.22,0.392603,-2.21174,1.0592444837093353,-8.764224290847778,0.75285,346.3399963378906,1.99913,-0.584078,0.63613,"2967"
"Nick Castellanos","PHI",143.753,613.549,567.582,149.034,91.467,32.0878,1.2577,24.2216,74.8587,86.0615,36.475,0.798095,155.771,4.38799,4.48571,0.618243,11.4545,7.51847,2.01235,0.262577,0.0594492,0.253886,0.234157,0.309818,0.451568,0.325357,0.761387,0.188991,3.98362,0.318338,-1.17652,-0.359143,78.3151,3.55773,102.72,-1.53566,-6.28273,0.5315839052200317,-14.010588645935059,0.739684,110.20999908447266,2.19534,0.402649,0.526444,"11737"
"Carson Kelly","DET",73.4956,264.007,234.623,52.068,35.0663,10.6763,0.325756,5.99968,25.9602,26.2066,24.1565,0.182119,59.3026,2.64573,2.27154,0.310436,4.26777,1.18036,0.424156,0.221923,0.0914995,0.224625,0.407342,0.299095,0.346919,0.286003,0.646014,0.124996,2.65807,0.268477,-0.075987,-0.418256,25.0698,-7.09788,78.9909,-0.494243,0.515473,-7.140173941850662,5.567779958248138,0.737656,680.5499877929688,1.34099,-0.782004,1.00689,"13620"
"Brandon Belt",,74.4985,319.799,272.064,62.5035,35.1544,12.3646,0.852563,14.132,39.633,39.1457,42.4479,1.40222,99.9018,3.37366,1.68333,0.229668,4.32118,0.799572,0.442447,0.229738,0.132733,0.312389,0.424896,0.338972,0.437283,0.336541,0.776255,0.207545,2.74334,0.302864,-0.452579,-0.639958,43.7904,4.82474,112.559,-1.09254,0.251479,3.8013421297073364,-7.285229563713074,0.737394,591.3099975585938,1.40241,-0.22776,0.650308,"10264"
"Gabriel Arias","CLE",83.5997,300.781,272.496,63.2952,41.1325,12.8949,0.735545,8.53227,33.2612,30.6563,22.5824,0.142024,86.9091,2.60185,1.43914,1.66174,6.13777,3.43797,1.51421,0.23228,0.0750792,0.288945,0.259839,0.2958,0.378935,0.294664,0.674735,0.146655,4.03922,0.306807,-0.0557159,-0.461402,30.7255,-5.92284,87.3928,-0.517118,-0.912483,-5.060713350772858,2.2015952467918396,0.733937,558.5999755859375,5.15794,-1.06967,0.90565,"22563"
"Mitch Haniger","SEA",109.808,452.853,407.665,95.0319,57.0917,18.1543,1.0853,18.7005,53.4362,57.4184,35.6317,0.905316,117.837,5.71728,3.33855,0.500456,9.10511,1.42646,0.364708,0.233113,0.0786827,0.260209,0.302382,0.301492,0.420586,0.311138,0.722078,0.187474,3.16888,0.278108,-0.48657,-0.620166,52.4559,-2.72168,100.985,-1.10674,-1.63995,-0.572166383266449,-7.537033677101135,0.725632,392.04998779296875,3.35133,-1.44803,0.432637,"14274"
"Josh Rojas","SEA",80.7316,307.529,273.312,65.3486,45.569,13.7261,0.849914,5.20347,36.4921,28.7459,28.5092,0.68039,68.9661,1.26316,2.59241,1.85217,4.14782,9.78,2.35224,0.239099,0.0927041,0.224259,0.41338,0.311181,0.352655,0.292899,0.663836,0.113557,5.37588,0.298139,0.438735,0.387899,30.9641,-6.50656,88.3434,0.826634,-1.15701,-3.4686341285705566,0.23834657669067383,0.719789,488.0299987792969,2.10446,0.415155,1.15674,"19734"
"Hunter Renfroe","KCR",116.096,478.877,434.2,106.023,62.2289,23.8395,0.487094,19.4676,56.3871,61.69,37.2948,0.168,105.362,3.14766,3.41018,0.824763,8.71135,0.773735,0.400584,0.24418,0.0778797,0.220019,0.353969,0.30638,0.435835,0.319054,0.742215,0.191655,2.21892,0.276729,-0.550299,-0.804132,58.6186,0.270139,100.64,-1.35443,-1.99403,-0.9807676374912262,-8.097617387771606,0.719139,372.32000732421875,3.23068,-0.311507,0.396566,"15464"
"Patrick Wisdom","CHC",80.2971,306.661,271.553,57.1217,28.3505,10.6805,0.325165,17.7656,39.7239,44.6083,29.4013,0.55186,109.513,3.52395,1.35864,0.824303,3.39836,4.1999,1.69395,0.210352,0.0958756,0.357115,0.268472,0.294428,0.448344,0.31791,0.742772,0.237992,3.78847,0.270243,-0.101511,-0.342884,37.2466,-0.118327,99.8608,-0.444396,-2.02654,-0.49642784520983696,-2.93524706363678,0.698036,584.5,3.29835,0.729828,0.762816,"13602"
"Mike Tauchman","CHC",74.0726,288.247,247.097,59.7417,40.8216,12.5495,0.942716,5.42783,37.5054,28.752,35.3136,0.690833,67.3532,2.75587,1.96605,1.11369,4.25792,4.90888,1.41707,0.241774,0.122512,0.233665,0.524305,0.340648,0.366091,0.314503,0.706739,0.124317,4.66836,0.308107,0.0521169,-0.218884,34.1944,-0.92683,97.5387,-0.166767,-0.0298474,-1.0312830954790115,-1.81776606105268,0.693669,664.3200073242188,2.19739,1.09872,1.02023,"15274"
"Kyle Farmer","MIN",72.9802,277.846,252.983,62.5158,43.3714,11.8285,1.01089,6.305,31.5775,31.3224,15.689,0.0824429,57.1993,6.31673,2.12513,0.7324,5.66165,1.99675,1.23731,0.247115,0.0564665,0.205867,0.274286,0.305007,0.376631,0.298368,0.681638,0.129516,3.77199,0.293371,0.000263229,-0.625996,29.2372,-4.61668,89.145,-0.625733,0.73442,-4.239545524120331,1.742106318473816,0.6923,483.2900085449219,2.09278,0.173728,1.03318,"14813"
